time,x0,x1
0.526023643,-4.510685709,-0.390625
0.528023701,-4.77451704,-0.390625
0.530023799,-5.041091703,-0.341796875
0.532023897,-5.307630456,-0.244140625
0.534023995,-5.576907247,-0.146484375
0.536024092,-5.857245106,-0.09765625
0.53802419,-6.137536782,0
0.540024248,-6.403907808,0.09765625
0.542024346,-6.403907808,0.048828125
0.544024444,-6.684103046,0.09765625
0.546024542,-6.967018999,0.048828125
0.54802464,-7.249878927,0.09765625
0.550024697,-7.510502194,0
0.552024795,-7.823736579,0.146484375
0.554024893,-8.059304645,0.09765625
0.556024991,-8.283745294,0.09765625
0.558025089,-8.494293405,0.09765625
0.560025147,-8.688185768,0.048828125
0.562025245,-8.87927604,0.048828125
0.564025343,-9.048183729,0
0.56602544,-9.214297055,-0.048828125
0.568025538,-9.344401275,-0.048828125
0.570025596,-9.457883424,-0.146484375
0.572025694,-9.549213796,-0.1953125
0.574025792,-9.612863549,-0.244140625
0.57602589,-9.665440816,-0.29296875
0.578025948,-9.682043603,-0.341796875
0.580026045,-9.679276491,-0.439453125
0.582026143,-9.659906493,-0.537109375
0.584026241,-9.62393267,-0.5859375
0.586026339,-9.568585874,-0.68359375
0.588026397,-9.496630619,-0.78125
0.590026495,-9.396992082,-0.87890625
0.592026593,-9.277967057,-0.9765625
0.594026691,-9.277967057,-1.07421875
0.596026788,-9.13401212,-1.26953125
0.598026846,-8.970655533,-1.3671875
0.600026944,-8.796197287,-1.5625
0.602027042,-8.549694538,-1.66015625
0.60402714,-8.330844826,-1.806640625
0.606027238,-8.092557718,-1.904296875
0.608027296,-7.834823125,-2.05078125
0.610027393,-7.56040298,-2.1484375
0.612027491,-7.269288771,-2.294921875
0.614027589,-6.958698731,-2.44140625
0.616027687,-6.642493171,-2.5390625
0.618027785,-6.328995486,-2.685546875
0.620027843,-6.015435336,-2.83203125
0.622027941,-5.718469623,-2.9296875
0.624028039,-5.410348944,-3.076171875
0.626028136,-5.046644966,-3.22265625
0.628028234,-4.755077951,-3.3203125
0.630028292,-4.463470414,-3.466796875
0.63202839,-4.16904709,-3.61328125
0.634028488,-3.871809474,-3.7109375
0.636028586,-3.552310357,-3.857421875
0.638028684,-3.22999621,-3.955078125
0.640028742,-2.899311474,-4.052734375
0.642028839,-2.576932754,-4.19921875
0.644028937,-2.576932754,-4.296875
0.646029035,-2.223953025,-4.39453125
0.648029133,-1.8653862,-4.541015625
0.650029191,-1.520694642,-4.58984375
0.652029289,-1.089805259,-4.736328125
0.654029387,-0.745078797,-4.78515625
0.656029484,-0.403123629,-4.8828125
0.658029582,-0.061163747,-4.98046875
0.66002964,0.280796851,-5.078125
0.662029738,0.619974048,-5.17578125
0.664029836,0.989724536,-5.224609375
0.666029934,1.323322527,-5.2734375
0.668029992,1.6735845,-5.37109375
0.670030089,2.018266731,-5.37109375
0.672030187,2.362924975,-5.419921875
0.674030285,2.752021287,-5.419921875
0.676030383,3.082720605,-5.46875
0.678030441,3.391157692,-5.46875
0.680030539,3.694005945,-5.517578125
0.682030637,3.988486414,-5.517578125
0.684030735,4.27459937,-5.517578125
0.686030832,4.549568136,-5.46875
0.68803089,4.827279368,-5.46875
0.690030988,5.091070512,-5.46875
0.692031086,5.335392768,-5.46875
0.694031184,5.557476236,-5.37109375
0.696031282,5.557476236,-5.37109375
0.69803138,5.754552322,-5.322265625
0.700031438,5.918302749,-5.2734375
0.702031535,6.093137309,-5.224609375
0.704031633,6.206908524,-5.126953125
0.706031731,6.301249274,-5.029296875
0.708031829,6.373388406,-5.029296875
0.710031887,6.42610336,-4.931640625
0.712031985,6.459396093,-4.833984375
0.714032083,6.473267853,-4.736328125
0.71603218,6.464944812,-4.638671875
0.718032278,6.442749816,-4.541015625
0.720032336,6.403907808,-4.39453125
0.722032434,6.345642978,-4.248046875
0.724032532,6.267953177,-4.052734375
0.72603263,6.148636461,-3.955078125
0.728032728,6.029310957,-3.80859375
0.730032785,5.890549548,-3.7109375
0.732032883,5.729572071,-3.564453125
0.734032981,5.549148595,-3.41796875
0.736033079,5.349273769,-3.3203125
0.738033177,5.110506371,-3.125
0.740033235,5.110506371,-2.978515625
0.742033333,4.871709758,-2.83203125
0.744033431,4.602336042,-2.734375
0.746033528,4.310708272,-2.5390625
0.748033586,4.016265842,-2.392578125
0.750033684,3.694005945,-2.24609375
0.752033782,3.305020729,-2.099609375
0.75403388,3.010469728,-1.953125
0.756033978,2.740904801,-1.7578125
0.758034036,2.501892359,-1.611328125
0.760034133,2.290660114,-1.46484375
0.762034231,2.1044337,-1.318359375
0.764034329,1.945996501,-1.171875
0.766034427,1.820911029,-0.9765625
0.768034525,1.71528107,-0.830078125
0.770034583,1.629107838,-0.68359375
0.772034681,1.567951903,-0.5859375
0.774034779,1.517914792,-0.439453125
0.776034876,1.50123567,-0.29296875
0.778034934,1.504015527,-0.146484375
0.780035032,1.52347449,0
0.78203513,1.559612412,0.146484375
0.784035228,1.609649197,0.341796875
0.786035326,1.67914406,0.48828125
0.788035424,1.751417856,0.634765625
0.790035481,1.820911029,0.732421875
0.792035579,1.893182995,0.830078125
0.794035677,1.971013236,0.9765625
0.796035775,1.971013236,1.07421875
0.798035873,2.046062694,1.171875
0.800035931,2.129449628,1.26953125
0.802036029,2.226732507,1.3671875
0.804036127,2.301777864,1.46484375
0.806036225,2.374042537,1.5625
0.808036322,2.446305971,1.66015625
0.81003638,2.513009545,1.7578125
0.812036478,2.576932754,1.85546875
0.814036576,2.643634109,1.953125
0.816036674,2.699217674,2.05078125
0.818036772,2.752021287,2.1484375
0.820036829,2.793707809,2.197265625
0.822036927,2.821498554,2.294921875
0.824037025,2.832614792,2.34375
0.826037123,2.824277617,2.392578125
0.828037221,2.796486894,2.587890625
0.830037279,2.749242169,2.685546875
0.832037377,2.690880192,2.685546875
0.834037475,2.621400453,2.83203125
0.836037572,2.543581644,2.83203125
0.83803767,2.465761294,2.9296875
0.840037728,2.38238069,3.02734375
0.842037826,2.38238069,3.02734375
0.844037924,2.296218992,3.173828125
0.846038022,2.210055589,3.22265625
0.84803812,2.132229167,3.22265625
0.850038177,2.057181036,3.369140625
0.852038275,1.987690991,3.369140625
0.854038373,1.948776144,3.41796875
0.856038471,1.9237593,3.466796875
0.858038529,1.901522005,3.515625
0.860038627,1.876504935,3.564453125
0.862038725,1.834809559,3.61328125
0.864038823,1.781994959,3.61328125
0.866038921,1.70694178,3.61328125
0.868039018,1.612429006,3.662109375
0.870039076,1.50123567,3.7109375
0.872039174,1.370581138,3.759765625
0.874039272,1.21212465,3.759765625
0.87603937,1.067565189,3.759765625
0.878039468,0.925783548,3.80859375
0.880039525,0.784000047,3.80859375
0.882039623,0.639434855,3.80859375
0.884039721,0.497648464,3.80859375
0.886039819,0.344740458,3.80859375
0.888039917,0.202952306,3.80859375
0.890039975,0.055603407,3.857421875
0.892040073,0.055603407,3.80859375
0.894040171,-0.100086121,3.80859375
0.896040268,-0.258555568,3.857421875
0.898040366,-0.419804511,3.80859375
0.900040424,-0.597733096,3.80859375
0.902040522,-0.745078797,3.759765625
0.90404062,-0.872962446,3.759765625
0.906040718,-0.99250457,3.759765625
0.908040816,-1.103705275,3.7109375
0.910040874,-1.206564716,3.7109375
0.912040971,-1.306642947,3.662109375
0.914041069,-1.395600279,3.61328125
0.916041167,-1.481776641,3.61328125
0.918041265,-1.562392243,3.564453125
0.920041323,-1.631887639,3.515625
0.922041421,-1.704162014,3.466796875
0.924041519,-1.779215229,3.369140625
0.926041617,-1.837589261,3.3203125
0.928041714,-1.884843972,3.3203125
0.930041772,-1.929318609,3.271484375
0.93204187,-1.959894702,3.22265625
0.934041968,-1.97935212,3.125
0.936042066,-1.97935212,3.076171875
0.938042124,-1.962674338,3.02734375
0.940042221,-1.9237593,2.9296875
0.942042319,-1.862606513,2.880859375
0.944042417,-1.862606513,2.783203125
0.946042515,-1.776435498,2.734375
0.948042613,-1.6735845,2.63671875
0.950042671,-1.509575236,2.587890625
0.952042769,-1.353901663,2.490234375
0.954042867,-1.170425052,2.392578125
0.956042964,-0.975824355,2.294921875
0.958043062,-0.772879702,2.24609375
0.96004312,-0.561591487,2.197265625
0.962043218,-0.347520612,2.05078125
0.964043316,-0.116767134,1.953125
0.966043414,0.122327471,1.904296875
0.968043512,0.364201529,1.806640625
0.97004357,0.608853576,1.708984375
0.972043667,0.859062115,1.513671875
0.974043765,1.148185183,1.416015625
0.976043863,1.395600279,1.318359375
0.978043961,1.634667439,1.26953125
0.980044019,1.873725254,1.171875
0.982044117,2.115551907,1.07421875
0.984044215,2.357366183,1.025390625
0.986044313,2.601945898,0.927734375
0.98804441,2.854847161,0.87890625
0.990044468,3.104951321,0.78125
0.992044566,3.338364364,0.68359375
0.994044664,3.338364364,0.5859375
0.996044762,3.596764657,0.537109375
0.99804486,3.838472229,0.48828125
1.000044917,4.102380086,0.439453125
1.002045015,4.319041015,0.341796875
1.004045113,4.507908366,0.29296875
1.006045211,4.6773198,0.244140625
1.008045309,4.830056296,0.1953125
1.010045367,4.957790889,0.146484375
1.012045465,5.060528057,0.09765625
1.014045563,5.146601026,0.048828125
1.01604566,5.204906352,0.048828125
1.018045758,5.240999238,0
1.020045816,5.254880935,-0.048828125
1.022045914,5.246551929,-0.048828125
1.024046012,5.218788312,-0.09765625
1.02604611,5.16603633,-0.09765625
1.028046168,5.099400189,-0.146484375
1.030046266,5.013325152,-0.146484375
1.032046363,4.907808741,-0.146484375
1.034046461,4.782848023,-0.146484375
1.036046559,4.638439659,-0.146484375
1.038046657,4.466247812,-0.1953125
1.040046713,4.269044105,-0.09765625
1.042046806,4.055156519,-0.09765625
1.044046899,3.819025305,-0.09765625
1.046046992,3.819025305,-0.048828125
1.048047085,3.582872765,-0.048828125
1.050047138,3.335585742,-0.048828125
1.052047231,3.046595365,0
1.054047324,2.827056677,0
1.056047417,2.618621237,0
1.05804751,2.418512492,0.048828125
1.060047563,2.229511987,0.048828125
1.062047656,2.046062694,0.048828125
1.064047749,1.859826824,0.09765625
1.066047842,1.67636428,0.09765625
1.068047935,1.506795382,0.09765625
1.070047988,1.326102454,0.146484375
1.072048081,1.139845217,0.146484375
1.074048174,0.948023936,0.146484375
1.076048267,0.728398227,0.146484375
1.07804836,0.533790199,0.1953125
1.080048413,0.344740458,0.1953125
1.082048506,0.15012915,0.1953125
1.084048599,-0.047262897,0.1953125
1.086048692,-0.241874597,0.1953125
1.088048785,-0.450386097,0.1953125
1.090048838,-0.450386097,0.1953125
1.092048931,-0.658895639,0.244140625
1.094049024,-0.861842182,0.1953125
1.096049117,-1.078685231,0.1953125
1.09804921,-1.312202811,0.1953125
1.100049263,-1.52347449,0.1953125
1.102049356,-1.770876031,0.1953125
1.104049449,-1.984911369,0.1953125
1.106049542,-2.185040097,0.1953125
1.108049595,-2.38516007,0.146484375
1.110049688,-2.588049727,0.146484375
1.112049781,-2.796486894,0.146484375
1.114049874,-3.02158535,0.048828125
1.116049967,-3.252225889,0.09765625
1.11805006,-3.491184549,0.09765625
1.120050113,-3.735679717,0.048828125
1.122050206,-3.988486414,0
1.124050299,-4.230156879,0.048828125
1.126050392,-4.519017715,-0.09765625
1.128050485,-4.771740038,-0.048828125
1.130050538,-5.010548475,-0.09765625
1.132050631,-5.249328269,-0.09765625
1.134050724,-5.485302071,-0.1953125
1.136050817,-5.718469623,-0.1953125
1.13805091,-5.951605986,-0.244140625
1.140050963,-6.176385325,-0.341796875
1.142051056,-6.378937433,-0.29296875
1.144051149,-6.581463266,-0.341796875
1.146051242,-6.581463266,-0.29296875
1.148051335,-6.747902595,-0.48828125
1.150051388,-6.89768195,-0.634765625
1.152051481,-7.036352684,-0.5859375
1.154051574,-7.130641032,-0.68359375
1.156051667,-7.197193683,-0.732421875
1.15805176,-7.244333207,-0.87890625
1.160051813,-7.266515953,-1.025390625
1.162051906,-7.269288771,-1.123046875
1.164051999,-7.252651779,-1.220703125
1.166052092,-7.219377189,-1.26953125
1.168052185,-7.166690781,-1.3671875
1.170052238,-7.094590353,-1.513671875
1.172052331,-7.00029959,-1.5625
1.174052424,-6.881040561,-1.7578125
1.176052517,-6.720163998,-1.806640625
1.17805261,-6.553721585,-1.904296875
1.180052663,-6.376162922,-1.953125
1.182052756,-6.176385325,-2.1484375
1.184052849,-5.959931692,-2.197265625
1.186052942,-5.724020856,-2.294921875
1.188052995,-5.451989949,-2.44140625
1.190053088,-5.16325987,-2.587890625
1.192053181,-5.16325987,-2.685546875
1.194053274,-4.866156012,-2.783203125
1.196053367,-4.524572369,-2.880859375
1.19805346,-4.182935816,-3.02734375
1.200053513,-3.857919007,-3.173828125
1.202053606,-3.477292137,-3.271484375
1.204053699,-3.157748656,-3.369140625
1.206053792,-2.86874232,-3.466796875
1.208053885,-2.588049727,-3.564453125
1.210053938,-2.321233857,-3.662109375
1.212054031,-2.062740197,-3.759765625
1.214054124,-1.801453028,-3.857421875
1.216054217,-1.551272909,-3.955078125
1.21805431,-1.314982742,-4.052734375
1.220054363,-1.095365268,-4.19921875
1.222054456,-0.903543115,-4.296875
1.224054549,-0.720057935,-4.345703125
1.226054642,-0.54213059,-4.39453125
1.228054735,-0.408683924,-4.4921875
1.230054788,-0.305818277,-4.541015625
1.232054881,-0.227973783,-4.638671875
1.234054974,-0.166810152,-4.736328125
1.236055067,-0.130667976,-4.736328125
1.23805516,-0.113986965,-4.78515625
1.240055213,-0.116767134,-4.833984375
1.242055306,-0.136228312,-4.833984375
1.244055399,-0.177930817,-4.8828125
1.246055492,-0.233534109,-4.98046875
1.248055585,-0.233534109,-4.931640625
1.250055638,-0.311378592,-4.98046875
1.252055731,-0.425364802,-4.98046875
1.254055824,-0.550470977,-4.98046875
1.256055917,-0.689476819,-5.029296875
1.25805601,-0.847941838,-5.029296875
1.260056063,-1.025864916,-5.029296875
1.262056156,-1.223244507,-5.029296875
1.264056249,-1.451198055,-5.029296875
1.266056342,-1.687483389,-5.029296875
1.268056435,-1.962674338,-5.029296875
1.270056488,-2.226732507,-5.029296875
1.272056581,-2.47131994,-5.029296875
1.274056674,-2.707555137,-4.98046875
1.276056767,-2.946554178,-5.029296875
1.27805682,-3.118845442,-4.98046875
1.280056913,-3.255004587,-4.98046875
1.282057006,-3.363371847,-5.029296875
1.284057099,-3.441171552,-4.98046875
1.286057192,-3.493963023,-4.98046875
1.288057285,-3.521747618,-4.98046875
1.290057338,-3.524526062,-4.931640625
1.292057431,-3.507855355,-4.98046875
1.294057524,-3.507855355,-4.931640625
1.296057617,-3.468956657,-4.931640625
1.29805771,-3.416164729,-4.931640625
1.300057763,-3.335585742,-4.931640625
1.302057855,-3.218881311,-4.931640625
1.304057949,-3.091057141,-4.931640625
1.306058042,-2.94933314,-4.931640625
1.308058135,-2.788149634,-4.931640625
1.310058188,-2.604725126,-4.931640625
1.31205828,-2.404615682,-4.931640625
1.314058374,-2.182260589,-4.931640625
1.316058467,-1.962674338,-4.931640625
1.31805856,-1.726400105,-4.931640625
1.320058613,-1.509575236,-4.931640625
1.322058705,-1.309422879,-4.931640625
1.324058799,-1.112045275,-4.931640625
1.326058892,-0.934123699,-4.931640625
1.328058985,-0.728398227,-4.931640625
1.330059038,-0.575492115,-4.931640625
1.33205913,-0.430925092,-4.931640625
1.334059224,-0.289137328,-4.931640625
1.336059317,-0.147348983,-4.931640625
1.33805941,0,-4.833984375
1.340059463,0.147348983,-4.8828125
1.342059555,0.300257962,-4.8828125
1.344059649,0.300257962,-4.833984375
1.346059742,0.447605954,-4.833984375
1.348059835,0.614413813,-4.78515625
1.350059888,0.795120382,-4.78515625
1.35205998,1.014744813,-4.78515625
1.354060074,1.214904616,-4.736328125
1.356060167,1.409499764,-4.6875
1.358060219,1.606869386,-4.6875
1.360060313,1.804232747,-4.638671875
1.362060405,1.998809463,-4.58984375
1.364060499,2.187819603,-4.58984375
1.366060592,2.390718826,-4.541015625
1.368060685,2.574153505,-4.4921875
1.370060738,2.738125673,-4.443359375
1.37206083,2.902090474,-4.443359375
1.374060924,3.057710866,-4.345703125
1.376061017,3.221660039,-4.296875
1.37806111,3.352257436,-4.248046875
1.380061163,3.466178159,-4.19921875
1.382061255,3.574537596,-4.1015625
1.384061349,3.674557964,-4.052734375
1.386061442,3.763461871,-4.00390625
1.388061535,3.844028466,-3.90625
1.390061588,3.919036499,-3.857421875
1.39206168,3.974596584,-3.759765625
1.394061774,4.013487913,-3.7109375
1.396061867,4.013487913,-3.61328125
1.39806196,4.046822854,-3.515625
1.400062013,4.077379488,-3.41796875
1.402062105,4.105157915,-3.369140625
1.404062199,4.127380428,-3.271484375
1.406062292,4.144047179,-3.125
1.408062385,4.152380512,-2.978515625
1.410062438,4.149602737,-2.880859375
1.41206253,4.132936025,-2.783203125
1.414062624,4.099602255,-2.685546875
1.416062717,4.046822854,-2.587890625
1.41806281,3.971818609,-2.490234375
1.420062862,3.891256002,-2.34375
1.422062955,3.788465562,-2.24609375
1.424063048,3.674557964,-2.099609375
1.426063142,3.555088772,-2.001953125
1.428063234,3.393936263,-1.904296875
1.430063287,3.252225889,-1.7578125
1.43206338,3.099393657,-1.66015625
1.434063473,2.932659333,-1.5625
1.436063567,2.757579518,-1.46484375
1.438063619,2.568595003,-1.3671875
1.440063712,2.36014558,-1.123046875
1.442063805,2.129449628,-1.025390625
1.444063898,1.915420326,-0.9765625
1.446063992,1.915420326,-0.87890625
1.448064084,1.67914406,-0.830078125
1.450064137,1.431738883,-0.5859375
1.45206423,1.192664863,-0.48828125
1.454064323,0.892422881,-0.390625
1.456064417,0.653335417,-0.29296875
1.458064509,0.425364802,-0.1953125
1.460064562,0.200172142,-0.146484375
1.462064655,-0.016681023,0
1.464064748,-0.222413456,0.244140625
1.466064842,-0.436485381,0.1953125
1.468064934,-0.628314397,0.244140625
1.470064987,-0.795120382,0.537109375
1.47206508,-0.950803981,0.537109375
1.474065173,-1.084245246,0.68359375
1.476065267,-1.18988489,0.732421875
1.478065359,-1.292743268,0.830078125
1.480065412,-1.348341829,0.87890625
