time,x0,x1
0.293976932,4.369036844,0.48828125
0.295976759,4.138491608,0.48828125
0.297976626,3.87736564,0.48828125
0.299976453,3.58842953,0.48828125
0.30197628,3.318913955,0.48828125
0.303976147,3.041037601,0.48828125
0.305975974,2.735346544,0.48828125
0.307975841,2.48243721,0.48828125
0.309975668,2.246188833,0.48828125
0.311975495,2.009927911,0.48828125
0.313975363,1.768096296,0.48828125
0.315975189,1.768096296,0.48828125
0.317975057,1.52347449,0.48828125
0.319974883,1.256603989,0.48828125
0.321974711,0.989724536,0.48828125
0.323974578,0.728398227,0.48828125
0.325974405,0.450386097,0.48828125
0.327974272,0.166810152,0.48828125
0.329974099,-0.116767134,0.48828125
0.331973926,-0.433705237,0.439453125
0.333973793,-0.708937536,0.48828125
0.33597362,-0.964704196,0.439453125
0.337973487,-1.223244507,0.439453125
0.339973314,-1.481776641,0.48828125
0.341973141,-1.740298869,0.439453125
0.343973008,-2.018266731,0.439453125
0.345972835,-2.285101228,0.439453125
0.347972702,-2.568595003,0.48828125
0.349972529,-2.854847161,0.439453125
0.351972356,-3.141075908,0.439453125
0.353972223,-3.427278899,0.439453125
0.35597205,-3.694005945,0.439453125
0.357971917,-4.019043767,0.439453125
0.359971744,-4.27459937,0.390625
0.361971571,-4.27459937,0.390625
0.363971438,-4.52734969,0.390625
0.365971265,-4.768963033,0.390625
0.367971132,-4.99944173,0.341796875
0.369970959,-5.21323554,0.341796875
0.371970786,-5.41867722,0.29296875
0.373970653,-5.604665468,0.29296875
0.37597048,-5.746225612,0.244140625
0.377970347,-5.871122036,0.1953125
0.379970174,-5.968257357,0.146484375
0.381970001,-6.051511708,0.09765625
0.383969868,-6.09868731,0.146484375
0.385969695,-6.123662077,0.09765625
0.387969562,-6.129211973,-0.048828125
0.389969389,-6.118112162,-0.048828125
0.391969216,-6.090362302,-0.09765625
0.393969083,-6.048736631,-0.048828125
0.39596891,-5.979358178,-0.244140625
0.397968777,-5.893324889,-0.244140625
0.399968604,-5.79063427,-0.29296875
0.401968431,-5.660180609,-0.341796875
0.403968298,-5.510285762,-0.390625
0.405968125,-5.343721381,-0.48828125
0.407967993,-5.107729832,-0.537109375
0.40996782,-4.899478263,-0.5859375
0.411967646,-4.899478263,-0.68359375
0.413967514,-4.674542671,-0.78125
0.415967341,-4.432918809,-0.78125
0.417967208,-4.171824841,-0.87890625
0.419967035,-3.880143718,-0.927734375
0.421966862,-3.571759201,-1.025390625
0.423966729,-3.257783283,-1.07421875
0.425966556,-2.968785811,-1.171875
0.427966423,-2.693659354,-1.26953125
0.42996625,-2.449085308,-1.3671875
0.431966077,-2.248968301,-1.46484375
0.433965944,-2.043283105,-1.5625
0.435965771,-1.912640665,-1.66015625
0.437965638,-1.80979218,-1.708984375
0.439965465,-1.731959615,-1.806640625
0.441965292,-1.67914406,-1.85546875
0.443965159,-1.648566418,-1.953125
0.445964986,-1.640227034,-2.001953125
0.447964853,-1.65134621,-2.05078125
0.44996468,-1.670804718,-2.1484375
0.451964507,-1.684703614,-2.1484375
0.453964374,-1.67914406,-2.24609375
0.455964201,-1.648566418,-2.294921875
0.457964068,-1.592970312,-2.392578125
0.459963895,-1.512355089,-2.44140625
0.461963722,-1.401160076,-2.490234375
0.463963589,-1.401160076,-2.44140625
0.465963416,-1.256603989,-2.587890625
0.467963283,-1.087025253,-2.63671875
0.46996311,-0.88686276,-2.685546875
0.471962937,-0.636654741,-2.734375
0.473962804,-0.369761833,-2.783203125
0.475962631,-0.094525783,-2.83203125
0.477962498,0.222413456,-2.880859375
0.479962325,0.55881136,-2.880859375
0.481962152,0.964704196,-2.9296875
0.483962019,1.323322527,-2.978515625
0.485961846,1.665245151,-3.02734375
0.487961713,2.001589077,-3.076171875
0.48996154,2.329572113,-3.076171875
0.491961367,2.651971696,-3.076171875
0.493961234,2.977122636,-3.125
0.495961061,3.277234085,-3.125
0.497960929,3.593986284,-3.173828125
0.499960756,3.869031387,-3.173828125
0.501960583,4.144047179,-3.173828125
0.50396045,4.405144263,-3.173828125
0.505960277,4.680096926,-3.173828125
0.507960144,4.680096926,-3.125
0.509959971,4.905031919,-3.125
0.511959798,5.104953288,-3.125
0.513959665,5.290972872,-3.076171875
0.515959492,5.463094058,-3.076171875
0.517959359,5.618544417,-3.02734375
0.519959186,5.76010344,-2.978515625
0.521959013,5.876672777,-2.9296875
0.52395888,5.968257357,-2.880859375
0.525958707,6.04041137,-2.83203125
0.527958574,6.08758729,-2.783203125
0.529958401,6.112562227,-2.734375
0.531958228,6.115337197,-2.734375
0.533958095,6.095912312,-2.63671875
0.535957922,6.059836913,-2.587890625
0.537957789,6.007109908,-2.490234375
0.539957616,5.937729718,-2.392578125
0.541957443,5.84614348,-2.34375
0.54395731,5.737898862,-2.24609375
0.545957137,5.590786412,-2.1484375
0.547957004,5.438109719,-2.05078125
0.549956831,5.257657263,-2.001953125
0.551956658,5.054974832,-1.85546875
0.553956525,4.841163968,-1.7578125
0.555956352,4.560677275,-1.5625
0.557956219,4.32181859,-1.46484375
0.559956046,4.099602255,-1.318359375
0.561955873,3.885699866,-1.220703125
0.56395574,3.68289283,-1.171875
0.565955567,3.68289283,-1.025390625
0.567955434,3.491184549,-0.87890625
0.569955261,3.299463421,-0.78125
0.571955088,3.132739501,-0.68359375
0.573954955,2.966006865,-0.5859375
0.575954782,2.807603209,-0.439453125
0.577954649,2.660309265,-0.341796875
0.579954476,2.524126699,-0.244140625
0.581954303,2.390718826,-0.146484375
0.583954171,2.232291466,0
0.585953997,2.109992807,0.09765625
0.587953865,1.982131745,0.1953125
0.589953692,1.854267442,0.29296875
0.591953519,1.723620348,0.390625
0.593953386,1.584630854,0.48828125
0.595953213,1.448418176,0.537109375
0.59795308,1.317762671,0.68359375
0.599952907,1.187104916,0.78125
0.601952734,1.062005163,0.87890625
0.603952601,0.953584026,0.927734375
0.605952428,0.845161767,1.025390625
0.607952295,0.728398227,1.123046875
0.609952122,0.728398227,1.171875
0.611951949,0.639434855,1.26953125
0.613951816,0.53935046,1.318359375
0.615951643,0.422584657,1.416015625
0.61795151,0.280796851,1.513671875
0.619951337,0.111206797,1.611328125
0.621951164,-0.086185275,1.66015625
0.623951031,-0.291917487,1.708984375
0.625950858,-0.525449805,1.7578125
0.627950725,-0.772879702,1.7578125
0.629950552,-1.036985007,1.806640625
0.631950379,-1.345561911,1.85546875
0.633950246,-1.617988622,1.85546875
0.635950073,-1.882064294,1.904296875
0.63794994,-2.146126838,1.953125
0.639949767,-2.412953773,1.953125
0.641949594,-2.67976352,2.001953125
0.643949461,-2.963227917,2.001953125
0.645949288,-3.249447188,2.001953125
0.647949155,-3.518969171,2.001953125
0.649948982,-3.805134557,2.001953125
0.651948809,-4.085713049,2.001953125
0.653948676,-4.352371689,2.001953125
0.655948503,-4.624553724,1.953125
0.65794837,-4.938353534,1.953125
0.659948197,-5.179918571,1.953125
0.661948024,-5.421453304,1.904296875
0.663947891,-5.657404893,1.904296875
0.665947718,-5.657404893,1.85546875
0.667947585,-5.884998853,1.806640625
0.669947412,-6.107012274,1.7578125
0.671947239,-6.337319254,1.708984375
0.673947106,-6.531527875,1.66015625
0.675946933,-6.720163998,1.611328125
0.677946801,-6.892134841,1.5625
0.679946628,-7.044672498,1.46484375
0.681946454,-7.197193683,1.3671875
0.683946322,-7.305334893,1.26953125
0.685946149,-7.388514601,1.171875
0.687946016,-7.446737343,1.123046875
0.689945843,-7.488323462,1.025390625
0.69194567,-7.504957546,0.927734375
0.693945537,-7.502185213,0.830078125
0.695945364,-7.482778721,0.732421875
0.697945231,-7.443964889,0.5859375
0.699945058,-7.385742027,0.537109375
0.701944885,-7.310880365,0.341796875
0.703944752,-7.20551254,0.244140625
0.705944579,-7.089044012,0.146484375
0.707944446,-6.917096661,0
0.709944273,-6.758997887,-0.09765625
0.7119441,-6.758997887,-0.244140625
0.713943967,-6.587011541,-0.390625
0.715943794,-6.406682269,-0.48828125
0.717943661,-6.223557297,-0.68359375
0.719943488,-6.026535842,-0.78125
0.721943315,-5.835041782,-0.927734375
0.723943182,-5.629647497,-1.07421875
0.725943009,-5.41867722,-1.26953125
0.727942876,-5.19935354,-1.3671875
0.729942703,-4.985558213,-1.513671875
0.73194253,-4.707867986,-1.66015625
0.733942397,-4.471802597,-1.85546875
0.735942224,-4.241267581,-1.953125
0.737942091,-4.005154108,-2.099609375
0.739941918,-3.760683669,-2.24609375
0.741941745,-3.507855355,-2.392578125
0.743941612,-3.249447188,-2.685546875
0.745941439,-2.968785811,-2.83203125
0.747941306,-2.68532186,-2.978515625
0.749941133,-2.404615682,-3.076171875
0.75194096,-2.123890544,-3.22265625
0.753940827,-1.8653862,-3.3203125
0.755940654,-1.554052745,-3.41796875
0.757940521,-1.312202811,-3.515625
0.759940348,-1.098145271,-3.662109375
0.761940175,-1.098145271,-3.857421875
0.763940042,-0.903543115,-3.955078125
0.765939869,-0.731178324,-4.00390625
0.767939737,-0.581052363,-4.19921875
0.769939564,-0.447605954,-4.248046875
0.771939391,-0.344740458,-4.345703125
0.773939258,-0.261335729,-4.443359375
0.775939085,-0.202952306,-4.541015625
0.777938952,-0.169590319,-4.58984375
0.779938779,-0.155689485,-4.58984375
0.781938606,-0.169590319,-4.736328125
0.783938473,-0.197391977,-4.8828125
0.7859383,-0.244654759,-4.833984375
0.787938167,-0.305818277,-4.98046875
0.789937994,-0.389222886,-5.029296875
0.791937821,-0.492088191,-5.126953125
0.793937688,-0.619974048,-5.126953125
0.795937515,-0.764539436,-5.17578125
0.797937382,-0.925783548,-5.2734375
0.799937209,-1.089805259,-5.322265625
0.801937036,-1.237144308,-5.322265625
0.803936903,-1.381700767,-5.37109375
0.80593673,-1.537373715,-5.419921875
0.807936597,-1.65690579,-5.419921875
0.809936424,-1.768096296,-5.46875
0.811936251,-1.884843972,-5.46875
0.813936118,-1.884843972,-5.46875
0.815935945,-2.018266731,-5.46875
0.817935812,-2.165583509,-5.46875
0.819935639,-2.332351528,-5.46875
0.821935466,-2.501892359,-5.517578125
0.823935333,-2.67976352,-5.517578125
0.82593516,-2.863184263,-5.517578125
0.827935027,-3.041037601,-5.517578125
0.829934854,-3.235553645,-5.46875
0.831934681,-3.446728594,-5.517578125
0.833934548,-3.627326576,-5.517578125
0.835934375,-3.794021905,-5.46875
0.837934242,-3.957928687,-5.46875
0.839934069,-4.121824819,-5.46875
0.841933896,-4.282932243,-5.46875
0.843933763,-4.455138199,-5.46875
0.84593359,-4.621776526,-5.517578125
0.847933457,-4.793955948,-5.46875
0.849933284,-4.971674599,-5.46875
0.851933111,-5.141048045,-5.419921875
0.853932979,-5.31873543,-5.517578125
0.855932805,-5.518613583,-5.46875
0.857932673,-5.518613583,-5.46875
0.8599325,-5.665732027,-5.46875
0.861932326,-5.807287222,-5.46875
0.863932194,-5.92662862,-5.46875
0.865932021,-6.020985599,-5.46875
0.867931888,-6.101462303,-5.517578125
0.869931715,-6.15696117,-5.46875
0.871931542,-6.18193504,-5.517578125
0.873931409,-6.187484737,-5.517578125
0.875931236,-6.17083559,-5.517578125
0.877931103,-6.140311709,-5.517578125
0.87993093,-6.084812274,-5.517578125
0.881930757,-6.009885055,-5.517578125
0.883930624,-5.893324889,-5.517578125
0.885930451,-5.768430084,-5.517578125
0.887930318,-5.629647497,-5.517578125
0.889930145,-5.476974098,-5.517578125
0.891929972,-5.329840339,-5.517578125
0.893929839,-5.196577128,-5.517578125
0.895929666,-5.085517373,-5.517578125
0.897929533,-5.004995111,-5.517578125
0.89992936,-4.957790889,-5.517578125
0.901929187,-4.935576754,-5.517578125
0.903929054,-4.924469594,-5.517578125
0.905928881,-4.907808741,-5.517578125
0.907928748,-4.87726349,-5.517578125
0.909928575,-4.832833219,-5.517578125
0.911928402,-4.768963033,-5.517578125
0.913928269,-4.682874048,-5.517578125
0.915928096,-4.682874048,-5.517578125
0.917927963,-4.574563619,-5.517578125
0.91992779,-4.449583372,-5.517578125
0.921927617,-4.307930684,-5.517578125
0.923927484,-4.155158283,-5.517578125
0.925927311,-3.994042324,-5.517578125
0.927927178,-3.835694106,-5.517578125
0.929927005,-3.65233153,-5.517578125
0.931926832,-3.485627592,-5.517578125
0.933926702,-3.291127439,-5.46875
0.935926534,-3.121624258,-5.517578125
0.937926407,-2.968785811,-5.46875
0.939926239,-2.821498554,-5.517578125
0.941926071,-2.67976352,-5.517578125
0.943925943,-2.540802372,-5.517578125
0.945925776,-2.404615682,-5.46875
0.947925648,-2.279542336,-5.46875
0.94992548,-2.162803989,-5.46875
0.951925312,-2.059960617,-5.517578125
0.953925185,-1.97935212,-5.517578125
0.955925017,-1.915420326,-5.517578125
0.957924889,-1.870945571,-5.517578125
0.959924722,-1.870945571,-5.46875
0.961924554,-1.857047133,-5.46875
0.963924426,-1.868165886,-5.46875
0.965924258,-1.895962667,-5.46875
0.967924131,-1.943216856,-5.46875
0.969923963,-2.012707519,-5.46875
0.971923795,-2.107213254,-5.46875
0.973923668,-2.226732507,-5.46875
0.9759235,-2.36848376,-5.419921875
0.977923372,-2.535243822,-5.419921875
0.979923204,-2.727009144,-5.37109375
0.981923037,-2.927101379,-5.419921875
0.983922909,-3.191093888,-5.419921875
0.985922741,-3.427278899,-5.419921875
0.987922614,-3.646774893,-5.419921875
0.989922446,-3.849584692,-5.419921875
0.991922278,-4.030155439,-5.37109375
0.99392215,-4.180158077,-5.37109375
0.995921983,-4.310708272,-5.419921875
0.997921855,-4.405144263,-5.37109375
0.999921687,-4.471802597,-5.37109375
1.001921519,-4.50513102,-5.37109375
1.003921392,-4.513463048,-5.419921875
1.005921224,-4.496798961,-5.37109375
1.007921096,-4.452360787,-5.37109375
1.009920929,-4.391256862,-5.419921875
1.011920761,-4.310708272,-5.37109375
1.013920633,-4.210713026,-5.37109375
1.015920465,-4.210713026,-5.419921875
1.017920338,-4.088490896,-5.419921875
1.01992017,-3.941260679,-5.419921875
1.021920002,-3.766240071,-5.419921875
1.023919875,-3.568980803,-5.419921875
1.025919707,-3.360593249,-5.419921875
1.027919579,-3.160527439,-5.419921875
1.029919411,-2.963227917,-5.419921875
1.031919244,-2.782591451,-5.419921875
1.033919116,-2.599166668,-5.419921875
1.035918948,-2.462981967,-5.419921875
1.037918821,-2.346248577,-5.419921875
1.039918653,-2.240629891,-5.419921875
1.041918485,-2.143347307,-5.419921875
1.043918357,-2.046062694,-5.419921875
1.04591819,-1.94043721,-5.37109375
1.047918062,-1.826470445,-5.419921875
1.049917894,-1.701382246,-5.419921875
1.051917726,-1.562392243,-5.419921875
1.053917599,-1.406719869,-5.419921875
1.055917431,-1.248264131,-5.37109375
1.057917303,-1.048105084,-5.419921875
1.059917136,-0.864622249,-5.37109375
1.061916968,-0.864622249,-5.419921875
1.06391684,-0.681136503,-5.37109375
1.065916672,-0.486527916,-5.37109375
1.067916545,-0.286357169,-5.37109375
1.069916377,-0.088965444,-5.37109375
1.071916209,0.111206797,-5.322265625
1.073916082,0.286357169,-5.322265625
1.075915914,0.455946381,-5.322265625
1.077915786,0.608853576,-5.2734375
1.079915618,0.722838033,-5.2734375
1.081915451,0.8201411,-5.224609375
1.083915323,0.892422881,-5.2734375
1.085915155,0.93134365,-5.224609375
1.087915028,0.942463843,-5.224609375
1.08991486,0.93134365,-5.17578125
1.091914692,0.903543115,-5.17578125
1.093914564,0.856282047,-5.17578125
1.095914397,0.792340299,-5.078125
1.097914269,0.722838033,-5.078125
1.099914101,0.647775194,-4.98046875
1.101913933,0.586612609,-4.931640625
1.103913806,0.531010068,-4.98046875
1.105913638,0.531010068,-4.8828125
1.10791351,0.494868327,-4.931640625
1.109913343,0.48096764,-4.78515625
1.111913175,0.494868327,-4.736328125
1.113913047,0.528229937,-4.6875
1.115912879,0.586612609,-4.6875
1.117912752,0.670016075,-4.638671875
1.119912584,0.772879702,-4.541015625
1.121912416,0.900763057,-4.39453125
1.123912289,1.036985007,-4.345703125
1.125912121,1.173205032,-4.296875
1.127911993,1.323322527,-4.19921875
1.129911825,1.459537683,-4.19921875
1.131911658,1.60130976,-4.19921875
1.13391153,1.756977342,-4.052734375
1.135911362,1.884843972,-4.00390625
1.137911235,2.00436869,-3.857421875
1.139911067,2.123890544,-3.857421875
1.141910899,2.243409363,-3.759765625
1.143910771,2.362924975,-3.662109375
1.145910604,2.490775143,-3.564453125
1.147910476,2.613062799,-3.564453125
1.149910308,2.746463048,-3.466796875
1.151910141,2.863184263,-3.369140625
1.153910013,2.982680508,-3.3203125
1.155909845,3.096614821,-3.22265625
1.157909717,3.21610258,-3.125
1.15990955,3.310578027,-3.02734375
1.161909382,3.38837912,-2.9296875
1.163909254,3.38837912,-2.880859375
1.165909087,3.446728594,-2.783203125
1.167908959,3.485627592,-2.685546875
1.169908791,3.50229843,-2.587890625
1.171908623,3.493963023,-2.490234375
1.173908496,3.466178159,-2.392578125
1.175908328,3.416164729,-2.294921875
1.1779082,3.346700215,-2.197265625
1.179908033,3.252225889,-2.05078125
1.181907865,3.143854706,-1.904296875
1.183907737,3.038258715,-1.7578125
1.185907569,2.918764431,-1.66015625
1.187907442,2.838172897,-1.5625
1.189907274,2.774254159,-1.46484375
1.191907106,2.72978828,-1.318359375
1.193906979,2.704775984,-1.220703125
1.195906811,2.699217674,-1.123046875
1.197906683,2.704775984,-0.9765625
1.199906515,2.715892581,-0.927734375
1.201906348,2.732567413,-0.78125
1.20390622,2.752021287,-0.68359375
1.205906052,2.777033259,-0.5859375
1.207905925,2.777033259,-0.48828125
1.209905757,2.807603209,-0.390625
1.211905589,2.857626197,-0.244140625
1.213905461,2.910427463,-0.146484375
1.215905294,2.979901573,-0.048828125
1.217905166,3.060489735,0.048828125
1.219904998,3.141075908,0.146484375
1.22190483,3.224438765,0.244140625
1.223904703,3.305020729,0.390625
1.225904535,3.374486217,0.439453125
1.227904407,3.432835968,0.537109375
1.22990424,3.485627592,0.68359375
1.231904072,3.527304504,0.78125
1.233903944,3.557867183,0.87890625
1.235903776,3.563423999,0.9765625
1.237903649,3.555088772,1.07421875
1.239903481,3.541196672,1.123046875
1.241903313,3.530082943,1.220703125
1.243903186,3.527304504,1.416015625
1.245903018,3.53286138,1.513671875
1.24790289,3.541196672,1.66015625
1.249902722,3.552310357,1.708984375
1.251902555,3.563423999,1.806640625
1.253902427,3.582872765,1.85546875
1.255902259,3.607878121,1.953125
1.257902132,3.635661586,2.05078125
1.259901964,3.669001373,2.1484375
1.261901796,3.707897274,2.197265625
1.263901668,3.746792614,2.294921875
1.265901501,3.746792614,2.34375
1.267901373,3.780131025,2.44140625
1.269901205,3.796800073,2.5390625
1.271901038,3.791243735,2.587890625
1.27390091,3.766240071,2.685546875
1.275900742,3.716232037,2.734375
1.277900614,3.641218245,2.83203125
1.279900447,3.538418244,2.880859375
1.281900279,3.410607628,2.9296875
1.283900151,3.241111069,3.02734375
1.285899983,3.077162902,3.076171875
1.287899856,2.904869473,3.173828125
1.289899688,2.721450867,3.22265625
1.29189952,2.524126699,3.271484375
1.293899393,2.315675011,3.3203125
1.295899225,2.093315468,3.80859375
1.297899097,1.832029856,3.41796875
1.299898929,1.567951903,3.466796875
1.301898762,1.301083078,3.515625
1.303898634,1.006404728,3.564453125
1.305898466,0.700597232,3.61328125
1.307898339,0.347520612,3.7109375
1.309898171,0.347520612,3.662109375
1.311898003,0.030581875,3.759765625
1.313897875,-0.28357701,3.80859375
1.315897708,-0.606073456,3.80859375
1.31789758,-0.939683796,3.80859375
1.319897412,-1.276063621,3.857421875
1.321897245,-1.609649197,3.80859375
1.323897117,-1.971013236,3.80859375
1.325896949,-2.301777864,3.857421875
1.327896821,-2.604725126,3.759765625
1.329896654,-2.904869473,3.80859375
1.331896486,-3.171642546,3.80859375
1.333896358,-3.432835968,3.80859375
1.335896191,-3.716232037,3.759765625
1.337896063,-3.916258463,3.759765625
1.339895895,-4.09682442,3.7109375
1.341895727,-4.255155884,3.662109375
1.3438956,-4.391256862,3.61328125
1.345895432,-4.510685709,3.61328125
1.347895304,-4.599558816,3.564453125
1.349895137,-4.671765538,3.466796875
1.351894969,-4.721753379,3.41796875
1.353894841,-4.749523892,3.369140625
1.355894673,-4.755077951,3.3203125
1.357894546,-4.741192777,3.22265625
1.359894378,-4.705090896,3.173828125
1.36189421,-4.655102663,3.076171875
1.363894083,-4.591227115,2.978515625
1.365893915,-4.50513102,2.83203125
1.367893787,-4.50513102,2.783203125
1.369893619,-4.405144263,2.63671875
1.371893452,-4.27459937,2.490234375
1.373893324,-4.124602625,2.392578125
1.375893156,-3.960706677,2.294921875
1.377893029,-3.769018267,2.1484375
1.379892861,-3.552310357,2.05078125
1.381892693,-3.316135315,1.953125
1.383892565,-3.02158535,1.806640625
1.385892398,-2.743683925,1.708984375
1.38789227,-2.460202639,1.5625
1.389892102,-2.157244946,1.46484375
1.391891934,-1.834809559,1.318359375
1.393891807,-1.495675953,1.171875
1.395891639,-1.137065227,1.025390625
1.397891511,-0.73951861,0.927734375
1.399891344,-0.325279374,0.830078125
1.401891176,0.10286629,0.732421875
1.403891048,0.525449805,0.5859375
1.40589088,0.920223444,0.48828125
1.407890753,1.392820378,0.341796875
1.409890585,1.768096296,0.244140625
1.411890417,1.768096296,0.146484375
1.41389029,2.109992807,0.048828125
1.415890122,2.435188602,-0.048828125
1.417889994,2.743683925,-0.1953125
1.419889826,3.029922043,-0.29296875
1.421889659,3.307799379,-0.341796875
1.423889531,3.560645592,-0.48828125
1.425889363,3.774574652,-0.537109375
1.427889236,3.977374556,-0.634765625
1.429889068,4.152380512,-0.732421875
1.4318889,4.2995979,-0.830078125
1.433888772,4.427363927,-0.9765625
1.435888605,4.552345426,-0.9765625
1.437888477,4.632885296,-1.025390625
1.439888309,4.696759605,-1.07421875
1.441888141,4.749523892,-1.123046875
1.443888014,4.79673292,-1.171875
1.445887846,4.838387056,-1.171875
1.447887718,4.88004035,-1.171875
1.449887551,4.913362374,-1.220703125
1.451887383,4.943907083,-1.26953125
1.453887255,4.966121126,-1.171875
1.455887087,4.974451329,-1.171875
1.45788696,4.966121126,-1.26953125
1.459886792,4.938353534,-1.220703125
1.461886624,4.938353534,-1.220703125
1.463886497,4.893924593,-1.220703125
1.465886329,4.830056296,-1.171875
1.467886201,4.746746857,-1.220703125
1.469886033,4.649548343,-1.220703125
1.471885866,4.538458941,-1.07421875
1.473885738,4.407921733,-1.171875
1.47588557,4.280154622,-1.07421875
1.477885443,4.144047179,-1.123046875
1.479885275,3.996820274,-0.9765625
1.481885107,3.841250349,-1.07421875
